"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","county_name","new_hosp","death"
"17",2020-04-01,"NE","LANCASTER",31109,251,0,0,251,0,0,251,232,1,8,8,"Lancaster",0,2
"18",2020-04-01,"NE","LINCOLN",31111,19,0,0,19,0,0,19,20,0,2,2,"Lincoln",0,1
"19",2020-04-01,"NE","MADISON",31119,157,1,0,156,0,0,157,113,3,2,2,"Madison",0,2
"20",2020-04-01,"NE","PLATTE",31141,239,0,0,239,0,0,239,82,0,0,0,"Platte",0,0
"21",2020-04-01,"NE","SARPY",31153,156,0,0,156,0,0,156,106,0,1,1,"Sarpy",0,3
"22",2020-04-01,"NE","SCOTTS BLUFF",31157,27,0,0,27,0,0,27,28,0,0,0,"Scotts Bluff",0,0
"23",2020-05-01,"NE","ADAMS",31001,72,0,0,72,0,0,72,106,8,7,7,"Adams",0,7
"24",2020-05-01,"NE","BUFFALO",31019,43,0,0,43,0,0,43,56,0,6,6,"Buffalo",0,1
"25",2020-05-01,"NE","CASS",31025,46,0,0,46,0,0,46,45,0,0,0,NA,NA,NA
"26",2020-05-01,"NE","DAKOTA",31043,397,0,0,397,0,0,397,1007,14,4,4,NA,NA,NA
"27",2020-05-01,"NE","DAWSON",31047,162,0,0,162,0,0,162,382,7,1,1,"Dawson",0,7
"28",2020-05-01,"NE","DODGE",31053,377,0,1,376,0,0,377,410,1,1,1,"Dodge",0,2
"29",2020-05-01,"NE","DOUGLAS",31055,2612,0,1,2611,0,0,2612,3542,9,52,54,"Douglas",0,41
"30",2020-05-01,"NE","HALL",31079,326,0,0,326,0,0,326,478,11,6,8,"Hall",0,10
"31",2020-05-01,"NE","LANCASTER",31109,707,0,2,705,0,0,707,965,5,13,13,"Lancaster",0,7
"32",2020-05-01,"NE","MADISON",31119,126,0,0,126,0,0,126,199,0,0,0,"Madison",0,1
"33",2020-05-01,"NE","PLATTE",31141,375,0,0,375,0,0,375,494,1,1,1,"Platte",0,1
"34",2020-05-01,"NE","SARPY",31153,543,1,0,542,0,0,543,498,2,3,3,"Sarpy",0,5
"35",2020-05-01,"NE","SAUNDERS",31155,35,0,0,35,0,0,35,27,1,0,0,"Saunders",0,1
"36",2020-05-01,"NE","SCOTTS BLUFF",31157,88,0,0,88,0,0,88,73,0,0,0,"Scotts Bluff",0,0
"37",2020-05-01,"NE","WASHINGTON",31177,11,0,0,11,0,0,11,8,0,0,0,"Washington",0,0
"38",2020-06-01,"NE","ADAMS",31001,26,0,0,26,0,0,26,24,0,1,1,"Adams",0,0
"39",2020-06-01,"NE","BUFFALO",31019,29,0,0,29,0,0,29,27,0,1,1,"Buffalo",0,0
"40",2020-06-01,"NE","CASS",31025,18,0,0,18,0,0,18,16,1,0,0,NA,NA,NA
"41",2020-06-01,"NE","DAKOTA",31043,196,0,0,196,0,0,196,98,16,3,4,NA,NA,NA
"42",2020-06-01,"NE","DAWSON",31047,26,0,0,26,0,0,26,19,1,0,0,"Dawson",0,0
"43",2020-06-01,"NE","DODGE",31053,161,0,0,161,0,0,161,222,7,7,8,"Dodge",0,8
"44",2020-06-01,"NE","DOUGLAS",31055,1799,1,1,1797,0,0,1799,2886,70,51,57,"Douglas",0,45
"45",2020-06-01,"NE","HALL",31079,82,0,0,82,0,0,82,88,8,2,2,"Hall",0,3
"46",2020-06-01,"NE","LANCASTER",31109,572,0,0,572,0,0,572,518,6,8,8,"Lancaster",0,4
"47",2020-06-01,"NE","MADISON",31119,44,0,0,44,0,0,44,48,1,0,0,"Madison",0,0
"48",2020-06-01,"NE","PLATTE",31141,56,0,0,56,0,0,56,87,2,0,0,"Platte",0,3
"49",2020-06-01,"NE","SARPY",31153,513,0,3,510,0,0,513,547,6,6,7,"Sarpy",0,6
"50",2020-06-01,"NE","SAUNDERS",31155,27,0,0,27,0,0,27,41,1,0,0,"Saunders",0,1
"51",2020-06-01,"NE","SCOTTS BLUFF",31157,100,0,0,100,0,0,100,113,3,3,4,"Scotts Bluff",0,2
"52",2020-06-01,"NE","WASHINGTON",31177,17,0,0,17,0,0,17,20,0,0,0,"Washington",0,0
"53",2020-07-01,"NE","ADAMS",31001,53,0,0,53,0,0,53,45,0,0,0,"Adams",0,0
"54",2020-07-01,"NE","BUFFALO",31019,181,0,0,181,0,0,181,145,0,1,1,"Buffalo",0,0
"55",2020-07-01,"NE","CASS",31025,89,0,0,89,0,0,89,88,0,0,0,NA,NA,NA
"56",2020-07-01,"NE","DAKOTA",31043,96,0,0,96,0,0,96,140,10,0,1,NA,NA,NA
"57",2020-07-01,"NE","DAWSON",31047,92,0,0,92,0,0,92,85,1,0,0,"Dawson",6,1
"58",2020-07-01,"NE","DODGE",31053,108,0,0,108,0,0,108,68,0,0,0,"Dodge",0,0
"59",2020-07-01,"NE","DOUGLAS",31055,2506,0,1,2505,0,0,2506,3157,38,29,34,"Douglas",0,23
"60",2020-07-01,"NE","GAGE",31067,29,0,0,29,0,0,29,29,0,0,0,"Gage",0,0
"61",2020-07-01,"NE","HALL",31079,126,0,0,126,0,0,126,117,0,0,0,"Hall",0,0
"62",2020-07-01,"NE","LANCASTER",31109,1125,0,1,1124,0,0,1125,1305,3,3,3,"Lancaster",0,3
"63",2020-07-01,"NE","LINCOLN",31111,16,0,0,16,0,0,16,38,0,0,0,"Lincoln",0,0
"64",2020-07-01,"NE","MADISON",31119,71,0,0,71,0,0,71,52,1,2,2,"Madison",0,2
"65",2020-07-01,"NE","PLATTE",31141,107,0,0,107,0,0,107,102,0,0,0,"Platte",0,0
"66",2020-07-01,"NE","SARPY",31153,881,0,1,880,0,0,881,811,1,1,1,"Sarpy",0,3
"67",2020-07-01,"NE","SAUNDERS",31155,60,0,0,60,0,0,60,51,0,0,0,"Saunders",0,0
"68",2020-07-01,"NE","SCOTTS BLUFF",31157,79,0,0,79,0,0,79,69,3,3,3,"Scotts Bluff",0,3
"69",2020-07-01,"NE","WASHINGTON",31177,54,0,0,54,0,0,54,51,0,0,0,"Washington",0,0
"70",2020-08-01,"NE","ADAMS",31001,70,0,0,70,0,0,70,71,0,2,2,"Adams",0,2
"71",2020-08-01,"NE","BUFFALO",31019,367,0,0,367,0,0,367,353,2,2,3,"Buffalo",44,2
"72",2020-08-01,"NE","CASS",31025,77,0,0,77,0,0,77,102,1,0,0,NA,NA,NA
"73",2020-08-01,"NE","DAKOTA",31043,143,0,0,143,0,0,143,109,1,0,0,NA,NA,NA
"74",2020-08-01,"NE","DAWSON",31047,64,0,0,64,0,0,64,63,2,1,1,"Dawson",21,2
"75",2020-08-01,"NE","DODGE",31053,132,0,0,132,0,0,132,157,3,3,3,"Dodge",9,3
"76",2020-08-01,"NE","DOUGLAS",31055,2200,0,4,2196,0,0,2200,3241,27,56,58,"Douglas",198,36
"77",2020-08-01,"NE","GAGE",31067,38,0,0,38,0,0,38,51,0,0,0,"Gage",0,0
"78",2020-08-01,"NE","HALL",31079,146,0,0,146,0,0,146,141,-1,2,2,"Hall",8,1
"79",2020-08-01,"NE","LANCASTER",31109,1060,0,1,1059,0,0,1060,1022,6,7,7,"Lancaster",52,4
"80",2020-08-01,"NE","LINCOLN",31111,187,0,1,186,0,0,187,175,0,1,2,"Lincoln",31,0
"81",2020-08-01,"NE","MADISON",31119,188,0,0,188,0,0,188,188,0,0,0,"Madison",22,0
"82",2020-08-01,"NE","PLATTE",31141,131,0,0,131,0,0,131,106,0,0,0,"Platte",23,0
"83",2020-08-01,"NE","SARPY",31153,666,0,0,666,0,0,666,863,6,1,2,"Sarpy",6,12
"84",2020-08-01,"NE","SAUNDERS",31155,112,0,0,112,0,0,112,98,0,1,1,"Saunders",0,1
"85",2020-08-01,"NE","SCOTTS BLUFF",31157,83,0,0,83,0,0,83,74,0,0,0,"Scotts Bluff",16,0
"86",2020-08-01,"NE","WASHINGTON",31177,69,0,0,69,0,0,69,75,0,0,0,"Washington",0,0
"87",2020-09-01,"NE","ADAMS",31001,161,0,0,161,0,0,161,164,1,2,2,"Adams",0,2
"88",2020-09-01,"NE","BUFFALO",31019,517,0,0,517,0,0,517,438,3,10,11,"Buffalo",52,6
"89",2020-09-01,"NE","CASS",31025,82,0,1,81,0,0,82,87,0,0,0,NA,NA,NA
"90",2020-09-01,"NE","DAKOTA",31043,187,0,0,187,0,0,187,230,1,0,0,NA,NA,NA
"91",2020-09-01,"NE","DAWSON",31047,90,0,0,90,0,0,90,85,2,2,2,"Dawson",12,3
"92",2020-09-01,"NE","DODGE",31053,297,0,0,297,0,0,297,315,1,6,6,"Dodge",74,5
"93",2020-09-01,"NE","DOUGLAS",31055,2721,0,2,2719,0,0,2721,2942,35,45,51,"Douglas",131,26
"94",2020-09-01,"NE","GAGE",31067,105,0,0,105,0,0,105,133,1,0,0,"Gage",0,2
"95",2020-09-01,"NE","HALL",31079,250,0,0,250,0,0,250,190,1,2,2,"Hall",25,3
"96",2020-09-01,"NE","LANCASTER",31109,1814,0,0,1814,0,0,1814,2440,3,13,15,"Lancaster",46,4
"97",2020-09-01,"NE","LINCOLN",31111,109,0,0,109,0,0,109,169,2,5,5,"Lincoln",25,4
"98",2020-09-01,"NE","MADISON",31119,228,0,0,228,0,0,228,245,0,2,2,"Madison",30,1
"99",2020-09-01,"NE","PLATTE",31141,283,0,2,281,0,0,283,263,1,1,2,"Platte",16,2
"100",2020-09-01,"NE","SARPY",31153,845,0,1,844,0,0,845,937,1,1,3,"Sarpy",0,9
"101",2020-09-01,"NE","SAUNDERS",31155,247,0,0,247,0,0,247,263,1,1,1,"Saunders",0,2
"102",2020-09-01,"NE","SCOTTS BLUFF",31157,82,0,0,82,0,0,82,66,2,3,3,"Scotts Bluff",13,2
"103",2020-09-01,"NE","WASHINGTON",31177,119,0,1,118,0,0,119,103,3,3,3,"Washington",0,6
"104",2020-10-01,"NE","ADAMS",31001,417,0,2,415,0,0,417,339,3,8,9,"Adams",40,5
"105",2020-10-01,"NE","BUFFALO",31019,829,1,3,825,0,0,829,863,12,17,19,"Buffalo",126,12
"106",2020-10-01,"NE","CASS",31025,208,0,0,208,0,0,208,250,2,0,0,NA,NA,NA
"107",2020-10-01,"NE","DAKOTA",31043,217,1,0,216,0,0,217,352,6,0,1,NA,NA,NA
"108",2020-10-01,"NE","DAWSON",31047,279,0,0,279,0,0,279,259,2,2,3,"Dawson",35,1
"109",2020-10-01,"NE","DODGE",31053,500,0,1,499,0,0,500,529,8,8,9,"Dodge",63,6
"110",2020-10-01,"NE","DOUGLAS",31055,5334,0,2,5332,0,0,5334,6952,39,67,79,"Douglas",279,41
"111",2020-10-01,"NE","GAGE",31067,258,0,1,257,0,0,258,329,0,1,1,"Gage",29,2
"112",2020-10-01,"NE","HALL",31079,925,0,1,924,0,0,925,719,3,10,10,"Hall",70,10
"113",2020-10-01,"NE","LANCASTER",31109,2208,0,3,2205,0,0,2208,3024,21,38,44,"Lancaster",185,21
"114",2020-10-01,"NE","LINCOLN",31111,611,0,0,611,0,0,611,560,4,19,21,"Lincoln",52,21
"115",2020-10-01,"NE","MADISON",31119,810,0,1,809,0,0,810,670,5,10,12,"Madison",89,4
"116",2020-10-01,"NE","PLATTE",31141,660,0,1,659,0,0,660,610,3,11,12,"Platte",30,13
"117",2020-10-01,"NE","SARPY",31153,2123,0,3,2120,0,0,2123,2417,23,5,5,"Sarpy",12,13
"118",2020-10-01,"NE","SAUNDERS",31155,221,0,1,220,0,0,221,234,1,1,2,"Saunders",0,4
"119",2020-10-01,"NE","SCOTTS BLUFF",31157,961,1,2,958,0,0,961,573,1,5,5,"Scotts Bluff",85,3
"120",2020-10-01,"NE","WASHINGTON",31177,222,0,0,222,0,0,222,263,3,1,1,"Washington",0,2
"121",2020-11-01,"NE","ADAMS",31001,756,0,1,755,0,0,756,745,8,19,21,"Adams",85,16
"122",2020-11-01,"NE","BUFFALO",31019,1203,0,1,1202,0,0,1203,1614,21,39,43,"Buffalo",192,32
"123",2020-11-01,"NE","CASS",31025,327,0,1,326,0,0,327,590,1,4,6,NA,NA,NA
"124",2020-11-01,"NE","DAKOTA",31043,275,0,0,275,0,0,275,567,1,6,6,NA,NA,NA
"125",2020-11-01,"NE","DAWSON",31047,477,0,0,477,0,0,477,637,3,11,14,"Dawson",71,11
"126",2020-11-01,"NE","DODGE",31053,740,0,2,738,0,0,740,1164,14,17,18,"Dodge",111,25
"127",2020-11-01,"NE","DOUGLAS",31055,8636,1,12,8623,0,0,8636,17246,83,202,226,"Douglas",629,137
"128",2020-11-01,"NE","GAGE",31067,450,0,0,450,0,0,450,743,5,10,10,"Gage",80,11
"129",2020-11-01,"NE","HALL",31079,1734,0,1,1733,0,0,1734,1911,20,44,46,"Hall",133,36
"130",2020-11-01,"NE","LANCASTER",31109,4219,0,3,4216,0,0,4219,7221,24,93,99,"Lancaster",504,48
"131",2020-11-01,"NE","LINCOLN",31111,771,1,1,769,0,0,771,1297,10,13,14,"Lincoln",106,13
"132",2020-11-01,"NE","MADISON",31119,1135,0,0,1135,0,0,1135,1581,13,32,33,"Madison",166,21
"133",2020-11-01,"NE","PLATTE",31141,949,0,0,949,0,0,949,1358,20,16,18,"Platte",101,21
"134",2020-11-01,"NE","SARPY",31153,3389,0,3,3386,0,0,3389,5452,17,15,17,"Sarpy",37,34
"135",2020-11-01,"NE","SAUNDERS",31155,397,0,0,397,0,0,397,566,3,1,1,"Saunders",0,2
"136",2020-11-01,"NE","SCOTTS BLUFF",31157,1523,0,2,1521,0,0,1523,1680,8,61,64,"Scotts Bluff",192,57
"137",2020-11-01,"NE","WASHINGTON",31177,448,1,0,447,0,0,448,693,3,2,3,"Washington",6,5
"138",2020-12-01,"NE","ADAMS",31001,392,0,0,392,0,0,392,627,13,9,12,"Adams",55,9
"139",2020-12-01,"NE","BUFFALO",31019,546,0,1,545,0,0,546,727,9,23,24,"Buffalo",122,6
"140",2020-12-01,"NE","CASS",31025,318,0,0,318,0,0,318,562,8,0,3,NA,NA,NA
"141",2020-12-01,"NE","DAKOTA",31043,223,0,0,223,0,0,223,329,5,3,3,NA,NA,NA
"142",2020-12-01,"NE","DAWSON",31047,370,0,0,370,0,0,370,482,6,7,7,"Dawson",37,10
"143",2020-12-01,"NE","DODGE",31053,638,0,0,638,0,0,638,864,8,6,6,"Dodge",49,8
"144",2020-12-01,"NE","DOUGLAS",31055,7534,0,7,7527,0,0,7534,12648,200,167,195,"Douglas",435,115
"145",2020-12-01,"NE","GAGE",31067,241,0,1,240,0,0,241,500,3,5,5,"Gage",44,5
"146",2020-12-01,"NE","HALL",31079,858,0,1,857,0,0,858,1131,26,16,16,"Hall",88,17
"147",2020-12-01,"NE","LANCASTER",31109,2972,0,2,2970,0,0,2972,5706,54,93,107,"Lancaster",353,53
"148",2020-12-01,"NE","LINCOLN",31111,390,0,1,389,0,0,390,717,9,16,18,"Lincoln",115,14
"149",2020-12-01,"NE","MADISON",31119,541,1,1,539,0,0,541,668,16,21,25,"Madison",81,10
"150",2020-12-01,"NE","PLATTE",31141,346,0,1,345,0,0,346,410,14,5,5,"Platte",35,10
"151",2020-12-01,"NE","SARPY",31153,2530,1,1,2528,0,0,2530,4157,22,13,15,"Sarpy",46,29
"152",2020-12-01,"NE","SAUNDERS",31155,379,0,1,378,0,0,379,495,3,1,1,"Saunders",0,7
"153",2020-12-01,"NE","SCOTTS BLUFF",31157,456,1,1,454,0,0,456,364,33,24,27,"Scotts Bluff",80,23
"154",2020-12-01,"NE","WASHINGTON",31177,287,0,0,287,0,0,287,392,7,2,2,"Washington",0,4
"155",2021-01-01,"NE","ADAMS",31001,259,0,1,258,0,0,259,338,1,7,7,"Adams",31,6
"156",2021-01-01,"NE","BUFFALO",31019,474,1,1,472,0,0,474,491,7,16,17,"Buffalo",81,3
"157",2021-01-01,"NE","CASS",31025,233,0,2,231,0,0,233,362,1,0,0,NA,NA,NA
"158",2021-01-01,"NE","DAKOTA",31043,91,0,0,91,0,0,91,167,2,1,1,NA,NA,NA
"159",2021-01-01,"NE","DAWSON",31047,203,0,3,200,0,0,203,221,5,1,1,"Dawson",13,8
"160",2021-01-01,"NE","DODGE",31053,409,0,6,403,0,0,409,610,10,11,11,"Dodge",29,10
"161",2021-01-01,"NE","DOUGLAS",31055,4382,1,17,4364,0,0,4382,7914,58,110,130,"Douglas",360,72
"162",2021-01-01,"NE","GAGE",31067,84,0,1,83,0,0,84,164,3,3,3,"Gage",16,3
"163",2021-01-01,"NE","HALL",31079,686,1,5,680,0,0,686,838,9,13,14,"Hall",49,11
"164",2021-01-01,"NE","LANCASTER",31109,3126,0,18,3108,0,0,3126,4249,18,51,64,"Lancaster",286,28
"165",2021-01-01,"NE","LINCOLN",31111,225,1,1,223,0,0,225,397,14,13,15,"Lincoln",85,12
"166",2021-01-01,"NE","MADISON",31119,245,0,3,242,0,0,245,263,1,3,4,"Madison",42,2
"167",2021-01-01,"NE","PLATTE",31141,225,1,2,222,0,0,225,245,5,2,2,"Platte",17,2
"168",2021-01-01,"NE","SARPY",31153,1808,0,17,1791,0,0,1808,2544,15,5,10,"Sarpy",33,17
"169",2021-01-01,"NE","SAUNDERS",31155,264,0,3,261,0,0,264,393,3,0,1,"Saunders",0,3
"170",2021-01-01,"NE","SCOTTS BLUFF",31157,199,0,3,196,0,0,199,164,35,7,7,"Scotts Bluff",33,4
"171",2021-01-01,"NE","WASHINGTON",31177,217,0,1,216,0,0,217,301,2,1,1,"Washington",8,4
"172",2021-02-01,"NE","ADAMS",31001,87,0,0,87,0,0,87,88,1,0,0,"Adams",20,0
"173",2021-02-01,"NE","BUFFALO",31019,350,0,3,347,0,0,350,268,0,3,4,"Buffalo",51,2
"174",2021-02-01,"NE","CASS",31025,134,0,0,134,0,0,134,195,3,0,1,NA,NA,NA
"175",2021-02-01,"NE","DAKOTA",31043,50,0,0,50,0,0,50,60,0,0,0,NA,NA,NA
"176",2021-02-01,"NE","DAWSON",31047,142,0,1,141,0,0,142,92,2,2,3,"Dawson",14,3
"177",2021-02-01,"NE","DODGE",31053,303,0,1,302,0,0,303,245,3,1,4,"Dodge",11,1
"178",2021-02-01,"NE","DOUGLAS",31055,3028,1,6,3021,0,0,3028,2614,51,38,45,"Douglas",135,25
"179",2021-02-01,"NE","GAGE",31067,74,0,0,74,0,0,74,81,3,1,1,"Gage",8,1
"180",2021-02-01,"NE","HALL",31079,527,0,6,521,0,0,527,470,5,3,4,"Hall",15,2
"181",2021-02-01,"NE","LANCASTER",31109,2983,0,11,2972,0,0,2983,1451,17,17,25,"Lancaster",107,12
"182",2021-02-01,"NE","LINCOLN",31111,128,0,1,127,0,0,128,165,11,4,6,"Lincoln",31,3
"183",2021-02-01,"NE","MADISON",31119,76,0,0,76,0,0,76,60,2,0,0,"Madison",11,0
"184",2021-02-01,"NE","PLATTE",31141,90,0,0,90,0,0,90,97,1,0,0,"Platte",19,1
"185",2021-02-01,"NE","SARPY",31153,922,1,3,918,0,0,922,1532,12,1,3,"Sarpy",9,7
"186",2021-02-01,"NE","SAUNDERS",31155,176,0,0,176,0,0,176,151,1,1,1,"Saunders",0,2
"187",2021-02-01,"NE","SCOTTS BLUFF",31157,111,0,0,111,0,0,111,83,8,2,4,"Scotts Bluff",19,2
"188",2021-02-01,"NE","WASHINGTON",31177,104,0,1,103,0,0,104,80,2,1,2,"Washington",0,1
"189",2021-03-01,"NE","ADAMS",31001,303,0,1,302,0,0,303,101,0,0,0,"Adams",14,0
"190",2021-03-01,"NE","BUFFALO",31019,414,1,2,411,0,0,414,192,2,1,1,"Buffalo",25,0
"191",2021-03-01,"NE","CASS",31025,346,0,0,346,0,0,346,141,-1,0,0,NA,NA,NA
"192",2021-03-01,"NE","DAKOTA",31043,326,0,0,326,0,0,326,100,1,0,0,NA,NA,NA
"193",2021-03-01,"NE","DAWSON",31047,196,0,0,196,0,0,196,66,0,0,1,"Dawson",0,1
"194",2021-03-01,"NE","DODGE",31053,488,0,0,488,0,0,488,148,3,0,4,"Dodge",9,0
"195",2021-03-01,"NE","DOUGLAS",31055,11943,0,10,11933,0,0,11943,2788,29,28,34,"Douglas",129,14
"196",2021-03-01,"NE","GAGE",31067,318,0,1,317,0,0,318,58,0,0,0,"Gage",9,0
"197",2021-03-01,"NE","HALL",31079,603,0,12,591,0,0,603,432,2,2,2,"Hall",24,2
"198",2021-03-01,"NE","LANCASTER",31109,893,0,11,882,0,0,893,1441,11,13,18,"Lancaster",60,7
"199",2021-03-01,"NE","LINCOLN",31111,652,0,0,652,0,0,652,76,0,2,3,"Lincoln",9,1
"200",2021-03-01,"NE","MADISON",31119,485,0,8,477,0,0,485,38,0,0,0,"Madison",9,0
"201",2021-03-01,"NE","PLATTE",31141,415,1,3,411,0,0,415,74,0,1,1,"Platte",0,2
"202",2021-03-01,"NE","SARPY",31153,2780,0,4,2776,0,0,2780,1172,18,0,4,"Sarpy",6,7
"203",2021-03-01,"NE","SAUNDERS",31155,214,0,1,213,0,0,214,56,2,0,0,"Saunders",0,0
"204",2021-03-01,"NE","SCOTTS BLUFF",31157,376,0,0,376,0,0,376,120,2,0,0,"Scotts Bluff",6,0
"205",2021-03-01,"NE","WASHINGTON",31177,219,0,1,218,0,0,219,70,1,0,1,"Washington",0,1
"206",2021-04-01,"NE","ADAMS",31001,192,0,0,192,0,0,192,87,5,0,0,"Adams",0,0
"207",2021-04-01,"NE","BUFFALO",31019,281,1,3,277,0,0,281,197,1,0,0,"Buffalo",19,0
"208",2021-04-01,"NE","CASS",31025,194,0,0,194,0,0,194,194,0,0,0,NA,NA,NA
"209",2021-04-01,"NE","DAKOTA",31043,204,0,0,204,0,0,204,96,5,0,0,NA,NA,NA
"210",2021-04-01,"NE","DAWSON",31047,70,0,0,70,0,0,70,31,0,0,0,"Dawson",0,0
"211",2021-04-01,"NE","DODGE",31053,247,0,0,247,0,0,247,137,2,1,2,"Dodge",7,2
"212",2021-04-01,"NE","DOUGLAS",31055,7364,0,4,7360,0,0,7364,3995,14,25,33,"Douglas",228,20
"213",2021-04-01,"NE","GAGE",31067,186,0,0,186,0,0,186,42,0,0,0,"Gage",0,0
"214",2021-04-01,"NE","HALL",31079,280,0,5,275,0,0,280,187,5,4,4,"Hall",17,4
"215",2021-04-01,"NE","LANCASTER",31109,1283,0,4,1279,0,0,1283,1451,3,6,7,"Lancaster",88,3
"216",2021-04-01,"NE","LINCOLN",31111,333,0,0,333,0,0,333,118,2,3,3,"Lincoln",19,3
"217",2021-04-01,"NE","MADISON",31119,260,0,4,256,0,0,260,92,0,0,0,"Madison",20,0
"218",2021-04-01,"NE","PLATTE",31141,240,0,1,239,0,0,240,194,1,1,1,"Platte",19,1
"219",2021-04-01,"NE","SARPY",31153,1688,0,3,1685,0,0,1688,1431,7,2,4,"Sarpy",10,4
"220",2021-04-01,"NE","SAUNDERS",31155,118,0,0,118,0,0,118,120,0,0,0,"Saunders",0,0
"221",2021-04-01,"NE","SCOTTS BLUFF",31157,195,0,1,194,0,0,195,712,-2,1,1,"Scotts Bluff",7,1
"222",2021-04-01,"NE","WASHINGTON",31177,147,0,0,147,0,0,147,109,2,2,2,"Washington",0,2
"223",2021-05-01,"NE","ADAMS",31001,48,0,0,48,0,0,48,94,3,0,0,"Adams",18,0
"224",2021-05-01,"NE","BUFFALO",31019,56,0,1,55,0,0,56,49,0,0,0,"Buffalo",14,0
"225",2021-05-01,"NE","CASS",31025,14,0,0,14,0,0,14,39,0,0,0,NA,NA,NA
"226",2021-05-01,"NE","DAKOTA",31043,17,0,0,17,0,0,17,28,2,0,0,NA,NA,NA
"227",2021-05-01,"NE","DAWSON",31047,11,0,0,11,0,0,11,10,0,0,0,"Dawson",0,0
"228",2021-05-01,"NE","DODGE",31053,49,0,0,49,0,0,49,40,2,0,2,"Dodge",0,2
"229",2021-05-01,"NE","DOUGLAS",31055,798,0,1,797,0,0,798,1174,51,19,33,"Douglas",93,11
"230",2021-05-01,"NE","HALL",31079,68,0,1,67,0,0,68,136,0,3,3,"Hall",24,2
"231",2021-05-01,"NE","LANCASTER",31109,1487,0,2,1485,0,0,1487,435,-2,11,14,"Lancaster",48,4
"232",2021-05-01,"NE","LINCOLN",31111,53,0,0,53,0,0,53,105,6,1,3,"Lincoln",22,1
"233",2021-05-01,"NE","MADISON",31119,16,0,0,16,0,0,16,84,2,1,1,"Madison",0,1
"234",2021-05-01,"NE","PLATTE",31141,13,0,1,12,0,0,13,29,2,0,0,"Platte",0,1
"235",2021-05-01,"NE","SARPY",31153,193,0,0,193,0,0,193,371,2,2,6,"Sarpy",0,4
"236",2021-05-01,"NE","SAUNDERS",31155,34,0,0,34,0,0,34,30,0,0,0,"Saunders",0,0
"237",2021-05-01,"NE","SCOTTS BLUFF",31157,19,0,1,18,0,0,19,73,-1,0,0,"Scotts Bluff",0,0
"238",2021-05-01,"NE","WASHINGTON",31177,28,0,0,28,0,0,28,11,1,0,0,"Washington",0,0
"239",2021-06-01,"NE","BUFFALO",31019,17,0,0,17,0,0,17,0,-1,1,1,"Buffalo",0,1
"240",2021-06-01,"NE","DAKOTA",31043,14,0,0,14,0,0,14,0,0,0,0,NA,NA,NA
"241",2021-06-01,"NE","DODGE",31053,24,0,1,23,0,0,24,0,0,0,1,"Dodge",0,0
"242",2021-06-01,"NE","DOUGLAS",31055,400,0,0,400,0,0,400,0,0,5,10,"Douglas",37,4
"243",2021-06-01,"NE","HALL",31079,19,0,0,19,0,0,19,0,0,0,0,"Hall",0,0
"244",2021-06-01,"NE","LANCASTER",31109,1530,0,0,1530,0,0,1530,0,0,2,3,"Lancaster",27,1
"245",2021-06-01,"NE","LINCOLN",31111,14,0,0,14,0,0,14,0,0,0,0,"Lincoln",0,0
"246",2021-06-01,"NE","MADISON",31119,16,0,1,15,0,0,16,0,0,0,1,"Madison",0,0
"247",2021-06-01,"NE","PLATTE",31141,17,0,0,17,0,0,17,0,0,0,0,"Platte",7,1
"248",2021-06-01,"NE","SARPY",31153,62,0,0,62,0,0,62,0,-1,0,4,"Sarpy",0,0
"249",2021-06-01,"NE","SAUNDERS",31155,15,0,0,15,0,0,15,0,0,0,0,"Saunders",0,0
"250",2021-06-01,"NE","SCOTTS BLUFF",31157,25,0,0,25,0,0,25,0,-44,0,0,"Scotts Bluff",11,0
"251",2021-07-01,"NE","ADAMS",31001,28,0,0,28,0,0,28,0,0,0,0,"Adams",0,0
"252",2021-07-01,"NE","BUFFALO",31019,107,0,2,105,0,0,107,0,0,2,2,"Buffalo",23,0
"253",2021-07-01,"NE","CASS",31025,36,0,0,36,0,0,36,0,0,0,0,NA,NA,NA
"254",2021-07-01,"NE","DAKOTA",31043,15,1,0,14,0,0,15,0,0,0,0,NA,NA,NA
"255",2021-07-01,"NE","DAWSON",31047,30,0,1,29,0,0,30,0,0,0,0,"Dawson",0,0
"256",2021-07-01,"NE","DODGE",31053,54,0,1,53,0,0,54,0,0,2,2,"Dodge",0,2
"257",2021-07-01,"NE","DOUGLAS",31055,1178,0,8,1170,0,0,1178,0,0,12,20,"Douglas",93,7
"258",2021-07-01,"NE","GAGE",31067,27,0,0,27,0,0,27,0,0,1,1,"Gage",6,1
"259",2021-07-01,"NE","HALL",31079,165,0,1,164,0,0,165,0,0,4,4,"Hall",9,2
"260",2021-07-01,"NE","LANCASTER",31109,1374,0,4,1370,0,0,1374,0,0,10,10,"Lancaster",91,5
"261",2021-07-01,"NE","LINCOLN",31111,53,0,0,53,0,0,53,0,0,1,2,"Lincoln",15,1
"262",2021-07-01,"NE","MADISON",31119,81,0,0,81,0,0,81,0,0,1,1,"Madison",15,0
"263",2021-07-01,"NE","PLATTE",31141,82,0,0,82,0,0,82,0,0,0,0,"Platte",9,0
