"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_primary","new_hosp_incidental","new_hosp_total","new_death_total"
"949",2021-06-01,"NY","OTSEGO",36077,13,1,9,3,0,13,0,21,0,1,1,12,0,12,0
"950",2021-06-01,"NY","PUTNAM",36079,53,1,37,15,0,53,0,55,2,0,0,3,1,4,0
"951",2021-06-01,"NY","QUEENS",36081,1664,218,60,1386,0,0,1664,1573,67,24,33,188,34,222,22
"952",2021-06-01,"NY","RENSSELAER",36083,57,5,32,20,0,56,1,60,3,0,1,1,0,1,0
"953",2021-06-01,"NY","RICHMOND",36085,776,74,34,668,0,0,776,699,11,9,9,61,4,65,4
"954",2021-06-01,"NY","ROCKLAND",36087,134,8,50,76,0,132,2,173,5,5,9,19,1,20,5
"955",2021-06-01,"NY","SARATOGA",36091,62,4,38,20,0,51,11,110,0,1,1,10,0,10,0
"956",2021-06-01,"NY","SCHENECTADY",36093,50,4,33,13,0,50,0,63,3,2,3,10,2,12,2
"957",2021-06-01,"NY","SCHOHARIE",36095,14,2,10,2,0,14,0,12,1,0,0,1,0,1,0
"958",2021-06-01,"NY","ST. LAWRENCE",36089,54,6,44,4,0,54,0,56,1,1,1,8,5,13,1
"959",2021-06-01,"NY","STEUBEN",36101,45,3,35,7,0,44,1,63,3,2,2,8,0,8,2
"960",2021-06-01,"NY","SUFFOLK",36103,770,69,427,274,0,764,6,911,11,14,18,186,15,201,12
"961",2021-06-01,"NY","SULLIVAN",36105,45,3,25,17,0,45,0,55,2,3,3,2,5,7,2
"962",2021-06-01,"NY","TIOGA",36107,41,6,31,4,0,41,0,48,1,0,0,NA,NA,NA,0
"963",2021-06-01,"NY","TOMPKINS",36109,33,8,22,3,0,33,0,36,0,2,2,8,1,9,0
"964",2021-06-01,"NY","ULSTER",36111,66,4,46,16,0,65,1,55,2,0,2,6,0,6,0
"965",2021-06-01,"NY","WARREN",36113,39,0,22,17,0,39,0,36,0,0,0,4,2,6,0
"966",2021-06-01,"NY","WASHINGTON",36115,26,2,11,13,0,26,0,31,0,1,1,NA,NA,NA,0
"967",2021-06-01,"NY","WAYNE",36117,49,2,32,15,0,49,0,51,3,2,2,2,2,4,1
"968",2021-06-01,"NY","WESTCHESTER",36119,602,50,280,272,0,600,2,479,10,21,24,70,4,74,16
"969",2021-06-01,"NY","WYOMING",36121,18,1,10,7,0,18,0,14,1,0,0,2,0,2,0
"970",2021-07-01,"NY","ALBANY",36001,488,35,410,43,0,486,2,325,1,4,4,39,3,42,4
"971",2021-07-01,"NY","ALLEGANY",36003,32,1,24,7,0,32,0,18,0,0,0,3,0,3,0
"972",2021-07-01,"NY","BRONX",36005,3914,313,92,3509,0,12,3902,2869,8,11,16,118,46,164,7
"973",2021-07-01,"NY","BROOME",36007,232,13,186,33,0,230,2,145,1,1,4,3,23,26,1
"974",2021-07-01,"NY","CATTARAUGUS",36009,86,2,61,23,0,85,1,67,1,2,2,13,1,14,2
"975",2021-07-01,"NY","CAYUGA",36011,90,5,37,48,0,90,0,71,0,0,0,5,2,7,0
"976",2021-07-01,"NY","CHAUTAUQUA",36013,81,11,58,12,0,69,12,48,1,1,2,5,4,9,1
"977",2021-07-01,"NY","CHEMUNG",36015,82,6,55,21,0,81,1,62,1,0,2,8,0,8,2
"978",2021-07-01,"NY","CHENANGO",36017,65,1,38,26,0,64,1,48,0,0,1,0,0,0,0
"979",2021-07-01,"NY","CLINTON",36019,51,2,38,11,0,51,0,36,0,1,2,1,3,4,1
"980",2021-07-01,"NY","COLUMBIA",36021,79,3,58,18,0,78,1,60,0,0,1,7,0,7,0
"981",2021-07-01,"NY","CORTLAND",36023,48,2,43,3,0,48,0,39,1,1,1,1,0,1,1
"982",2021-07-01,"NY","DELAWARE",36025,58,4,49,5,0,58,0,37,0,0,0,0,0,0,0
"983",2021-07-01,"NY","DUTCHESS",36027,557,21,330,206,0,554,3,358,1,2,3,26,0,26,1
"984",2021-07-01,"NY","ERIE",36029,1452,77,1030,345,0,1440,12,1021,2,12,16,59,33,92,6
"985",2021-07-01,"NY","ESSEX",36031,54,1,35,18,0,54,0,37,0,0,0,1,0,1,0
"986",2021-07-01,"NY","FRANKLIN",36033,24,1,20,3,0,24,0,13,0,0,0,0,0,0,0
"987",2021-07-01,"NY","FULTON",36035,47,3,35,9,0,47,0,35,0,0,0,0,0,0,0
"988",2021-07-01,"NY","GENESEE",36037,30,5,19,6,0,30,0,16,0,0,0,1,2,3,0
"989",2021-07-01,"NY","GREENE",36039,95,6,78,11,0,94,1,64,0,0,0,NA,NA,NA,0
"990",2021-07-01,"NY","HERKIMER",36043,69,2,51,16,0,69,0,55,1,0,0,2,0,2,0
"991",2021-07-01,"NY","JEFFERSON",36045,95,2,69,24,0,94,1,88,0,1,1,4,2,6,0
"992",2021-07-01,"NY","KINGS",36047,8957,546,249,8162,14,163,8780,6544,37,22,34,228,101,329,18
"993",2021-07-01,"NY","LEWIS",36049,41,2,24,15,0,41,0,18,0,0,0,0,0,0,0
"994",2021-07-01,"NY","LIVINGSTON",36051,28,0,20,8,0,28,0,24,0,1,1,0,0,0,0
"995",2021-07-01,"NY","MADISON",36053,57,0,50,7,0,57,0,40,0,0,0,4,0,4,0
"996",2021-07-01,"NY","MONROE",36055,1102,78,867,157,0,1088,14,807,2,4,11,107,53,160,4
"997",2021-07-01,"NY","MONTGOMERY",36057,54,2,49,3,0,53,1,40,1,0,0,2,0,2,0
"998",2021-07-01,"NY","NASSAU",36059,3634,101,2379,1154,0,3630,4,3322,5,10,14,190,72,262,8
"999",2021-07-01,"NY","NEW YORK",36061,5920,254,234,5432,0,163,5757,4334,20,17,21,205,103,308,12
"1000",2021-07-01,"NY","NIAGARA",36063,248,7,194,47,0,247,1,207,1,1,2,11,6,17,0
"1001",2021-07-01,"NY","ONEIDA",36065,255,23,187,45,0,249,6,164,1,1,1,28,0,28,1
"1002",2021-07-01,"NY","ONONDAGA",36067,572,18,464,90,0,570,2,502,2,4,6,49,0,49,2
"1003",2021-07-01,"NY","ONTARIO",36069,127,8,105,14,0,127,0,104,0,0,0,10,1,11,0
"1004",2021-07-01,"NY","ORANGE",36071,898,27,605,266,0,893,5,623,0,4,6,36,18,54,3
"1005",2021-07-01,"NY","ORLEANS",36073,32,1,24,7,0,32,0,21,0,0,0,0,0,0,0
"1006",2021-07-01,"NY","OSWEGO",36075,99,5,82,12,0,99,0,76,0,0,0,4,1,5,0
"1007",2021-07-01,"NY","OTSEGO",36077,48,2,43,3,0,48,0,34,0,0,0,4,0,4,0
"1008",2021-07-01,"NY","PUTNAM",36079,189,8,111,70,0,189,0,121,0,0,0,2,0,2,0
"1009",2021-07-01,"NY","QUEENS",36081,6567,481,129,5957,0,65,6502,4654,41,17,25,234,42,276,15
"1010",2021-07-01,"NY","RENSSELAER",36083,262,9,41,212,0,260,2,190,1,1,1,7,0,7,1
"1011",2021-07-01,"NY","RICHMOND",36085,2366,143,53,2170,0,14,2352,1863,11,8,8,95,3,98,1
"1012",2021-07-01,"NY","ROCKLAND",36087,448,18,265,165,0,448,0,323,1,2,3,32,0,32,2
"1013",2021-07-01,"NY","SARATOGA",36091,367,17,296,54,0,356,11,355,0,1,3,15,1,16,0
"1014",2021-07-01,"NY","SCHENECTADY",36093,273,14,213,46,0,271,2,166,1,2,2,4,0,4,1
"1015",2021-07-01,"NY","SCHOHARIE",36095,48,1,41,6,0,37,11,35,1,0,1,1,0,1,1
"1016",2021-07-01,"NY","SENECA",36099,11,0,10,1,0,11,0,28,0,0,0,NA,NA,NA,0
"1017",2021-07-01,"NY","ST. LAWRENCE",36089,98,6,81,11,0,97,1,86,0,2,2,3,2,5,0
"1018",2021-07-01,"NY","STEUBEN",36101,65,7,53,5,0,65,0,47,1,0,0,2,0,2,0
"1019",2021-07-01,"NY","SUFFOLK",36103,3085,111,1967,1007,0,3069,16,2903,11,15,19,186,8,194,12
"1020",2021-07-01,"NY","SULLIVAN",36105,137,3,97,37,0,136,1,87,0,0,0,3,1,4,0
"1021",2021-07-01,"NY","TIOGA",36107,56,6,34,16,0,56,0,34,0,0,0,NA,NA,NA,0
"1022",2021-07-01,"NY","TOMPKINS",36109,141,8,122,11,0,130,11,94,0,1,1,6,0,6,1
"1023",2021-07-01,"NY","ULSTER",36111,295,9,216,70,0,284,11,204,1,0,1,0,1,1,0
"1024",2021-07-01,"NY","WARREN",36113,153,0,56,97,0,149,4,90,5,0,3,7,0,7,4
"1025",2021-07-01,"NY","WASHINGTON",36115,84,7,22,55,0,83,1,39,0,1,1,NA,NA,NA,0
"1026",2021-07-01,"NY","WAYNE",36117,111,1,94,16,0,110,1,57,2,0,1,2,3,5,0
"1027",2021-07-01,"NY","WESTCHESTER",36119,2311,92,1367,852,0,2306,5,1609,3,6,9,106,5,111,3
"1028",2021-07-01,"NY","WYOMING",36121,37,0,30,7,0,37,0,40,0,0,0,3,0,3,0
"1029",2021-07-01,"NY","YATES",36123,12,2,8,2,0,12,0,2,0,0,0,0,0,0,0
"1030",2021-08-01,"NY","ALBANY",36001,2012,109,1658,245,0,2002,10,1802,5,20,24,186,8,194,19
"1031",2021-08-01,"NY","ALLEGANY",36003,178,7,139,32,0,177,1,135,2,1,1,8,1,9,1
"1032",2021-08-01,"NY","BRONX",36005,9493,823,144,8526,0,70,9423,9191,47,31,38,391,119,510,25
"1033",2021-08-01,"NY","BROOME",36007,1561,78,1262,221,0,1555,6,1241,4,15,15,37,71,108,10
"1034",2021-08-01,"NY","CATTARAUGUS",36009,407,14,130,263,0,405,2,344,1,5,5,22,1,23,4
"1035",2021-08-01,"NY","CAYUGA",36011,849,48,354,447,0,845,4,719,3,3,3,43,1,44,3
"1036",2021-08-01,"NY","CHAUTAUQUA",36013,890,51,615,224,0,876,14,682,5,7,9,40,2,42,6
"1037",2021-08-01,"NY","CHEMUNG",36015,508,23,322,163,0,505,3,445,2,3,3,36,0,36,1
"1038",2021-08-01,"NY","CHENANGO",36017,380,13,194,173,0,373,7,325,6,2,2,7,1,8,2
"1039",2021-08-01,"NY","CLINTON",36019,248,14,203,31,0,245,3,208,0,1,2,8,7,15,1
"1040",2021-08-01,"NY","COLUMBIA",36021,258,10,199,49,0,255,3,220,1,2,2,22,0,22,2
"1041",2021-08-01,"NY","CORTLAND",36023,452,10,317,125,0,450,2,384,1,1,1,36,0,36,1
"1042",2021-08-01,"NY","DELAWARE",36025,238,5,202,31,0,238,0,236,0,0,0,1,0,1,0
"1043",2021-08-01,"NY","DUTCHESS",36027,2390,63,1483,844,0,2374,16,2130,18,20,21,139,8,147,17
"1044",2021-08-01,"NY","ERIE",36029,4704,150,3284,1270,15,4669,20,3883,32,43,49,237,110,347,35
"1045",2021-08-01,"NY","ESSEX",36031,202,5,83,114,0,200,2,141,0,2,2,1,0,1,1
"1046",2021-08-01,"NY","FRANKLIN",36033,450,8,351,91,0,448,2,332,1,0,0,14,2,16,0
"1047",2021-08-01,"NY","FULTON",36035,490,20,406,64,0,484,6,414,1,2,3,13,0,13,1
"1048",2021-08-01,"NY","GENESEE",36037,278,18,193,67,0,276,2,256,0,1,1,6,11,17,0
"1049",2021-08-01,"NY","GREENE",36039,257,11,200,46,0,254,3,218,3,1,1,NA,NA,NA,0
"1050",2021-08-01,"NY","HERKIMER",36043,364,11,303,50,0,353,11,335,0,1,1,8,0,8,1
"1051",2021-08-01,"NY","JEFFERSON",36045,488,14,267,207,0,488,0,409,2,1,1,30,0,30,1
"1052",2021-08-01,"NY","KINGS",36047,18491,1163,297,17031,99,271,18121,18166,103,95,102,654,260,914,58
"1053",2021-08-01,"NY","LEWIS",36049,128,2,63,63,0,128,0,126,0,0,0,10,0,10,0
"1054",2021-08-01,"NY","LIVINGSTON",36051,325,5,166,154,0,325,0,250,1,1,1,5,6,11,1
"1055",2021-08-01,"NY","MADISON",36053,389,13,329,47,0,386,3,313,1,1,1,10,0,10,1
"1056",2021-08-01,"NY","MONROE",36055,4814,239,3868,707,0,4781,33,4265,13,23,26,259,158,417,14
"1057",2021-08-01,"NY","MONTGOMERY",36057,339,14,261,64,0,327,12,373,2,4,4,37,0,37,3
"1058",2021-08-01,"NY","NASSAU",36059,9682,219,6008,3455,0,9661,21,11179,33,59,69,592,243,835,43
"1059",2021-08-01,"NY","NEW YORK",36061,11009,518,319,10172,0,312,10697,11160,44,46,52,527,244,771,47
"1060",2021-08-01,"NY","NIAGARA",36063,866,35,674,157,0,864,2,784,4,3,4,20,4,24,2
"1061",2021-08-01,"NY","ONEIDA",36065,1470,94,1126,250,0,1450,20,1255,4,6,6,95,7,102,5
"1062",2021-08-01,"NY","ONONDAGA",36067,2987,102,2286,599,0,2983,4,2919,5,19,19,280,5,285,11
"1063",2021-08-01,"NY","ONTARIO",36069,531,16,433,82,0,527,4,435,1,1,1,33,5,38,1
"1064",2021-08-01,"NY","ORANGE",36071,3470,86,2179,1205,0,3445,25,3090,28,22,28,222,35,257,21
"1065",2021-08-01,"NY","ORLEANS",36073,234,8,195,31,0,234,0,177,0,0,0,3,0,3,0
"1066",2021-08-01,"NY","OSWEGO",36075,1018,37,831,150,0,1016,2,772,2,1,1,17,0,17,0
"1067",2021-08-01,"NY","OTSEGO",36077,369,17,309,43,0,366,3,323,2,2,2,39,3,42,1
"1068",2021-08-01,"NY","PUTNAM",36079,672,22,485,165,0,671,1,587,1,0,0,12,1,13,1
"1069",2021-08-01,"NY","QUEENS",36081,14074,966,237,12871,23,202,13849,14073,56,56,61,553,106,659,49
"1070",2021-08-01,"NY","RENSSELAER",36083,1101,5,87,1009,0,1075,26,947,8,5,5,46,1,47,4
"1071",2021-08-01,"NY","RICHMOND",36085,5208,308,88,4812,12,42,5154,4975,27,29,33,228,10,238,13
"1072",2021-08-01,"NY","ROCKLAND",36087,1273,50,756,467,0,1270,3,1874,5,5,5,67,4,71,4
"1073",2021-08-01,"NY","SARATOGA",36091,1030,38,795,197,0,1028,2,1463,9,14,15,56,6,62,11
"1074",2021-08-01,"NY","SCHENECTADY",36093,1206,67,966,173,0,1201,5,1071,3,5,5,60,0,60,3
"1075",2021-08-01,"NY","SCHOHARIE",36095,148,5,131,12,0,136,12,152,0,0,0,5,0,5,0
"1076",2021-08-01,"NY","SENECA",36099,27,2,19,6,0,27,0,146,0,0,0,NA,NA,NA,0
"1077",2021-08-01,"NY","ST. LAWRENCE",36089,979,43,862,74,0,966,13,777,2,3,3,65,4,69,2
"1078",2021-08-01,"NY","STEUBEN",36101,617,35,515,67,0,612,5,417,1,1,1,31,3,34,1
"1079",2021-08-01,"NY","SUFFOLK",36103,10132,287,6500,3345,0,10076,56,12364,43,54,66,739,31,770,46
"1080",2021-08-01,"NY","SULLIVAN",36105,590,24,395,171,0,585,5,542,1,4,4,29,10,39,2
"1081",2021-08-01,"NY","TIOGA",36107,253,14,194,45,0,251,2,216,2,0,0,NA,NA,NA,0
"1082",2021-08-01,"NY","TOMPKINS",36109,905,16,701,188,0,905,0,715,4,7,7,35,2,37,5
"1083",2021-08-01,"NY","ULSTER",36111,1363,41,895,427,0,1358,5,1180,5,4,4,30,0,30,3
"1084",2021-08-01,"NY","WARREN",36113,536,4,218,314,0,533,3,443,10,10,10,42,8,50,10
"1085",2021-08-01,"NY","WASHINGTON",36115,358,15,86,257,0,344,14,256,3,0,0,NA,NA,NA,0
"1086",2021-08-01,"NY","WAYNE",36117,581,13,461,107,0,578,3,482,2,3,3,9,17,26,2
"1087",2021-08-01,"NY","WESTCHESTER",36119,6085,123,3546,2416,0,6072,13,5629,12,20,23,358,38,396,16
"1088",2021-08-01,"NY","WYOMING",36121,102,1,78,23,0,102,0,71,1,1,1,8,0,8,1
"1089",2021-08-01,"NY","YATES",36123,73,3,57,13,0,73,0,68,0,0,0,1,0,1,0
"1090",2021-09-01,"NY","ALBANY",36001,2298,134,1930,234,0,2277,21,2231,9,24,28,250,1,251,21
"1091",2021-09-01,"NY","ALLEGANY",36003,514,19,376,119,0,511,3,437,4,4,4,30,3,33,2
"1092",2021-09-01,"NY","BRONX",36005,7546,577,121,6848,0,33,7513,7678,72,59,67,285,144,429,46
"1093",2021-09-01,"NY","BROOME",36007,2567,143,2001,423,0,2545,22,2476,20,33,38,60,129,189,29
"1094",2021-09-01,"NY","CATTARAUGUS",36009,808,23,550,235,0,795,13,826,6,7,7,59,1,60,3
"1095",2021-09-01,"NY","CAYUGA",36011,930,33,469,428,0,926,4,978,10,4,5,64,0,64,3
"1096",2021-09-01,"NY","CHAUTAUQUA",36013,1961,103,1400,458,0,1939,22,1765,9,18,18,119,4,123,10
"1097",2021-09-01,"NY","CHEMUNG",36015,1397,52,623,722,0,1387,10,1300,9,14,14,96,3,99,14
"1098",2021-09-01,"NY","CHENANGO",36017,412,19,292,101,0,399,13,419,3,1,2,10,0,10,0
"1099",2021-09-01,"NY","CLINTON",36019,1008,51,830,127,0,991,17,934,2,4,4,37,35,72,5
"1100",2021-09-01,"NY","COLUMBIA",36021,398,10,316,72,0,394,4,421,5,8,9,27,1,28,7
"1101",2021-09-01,"NY","CORTLAND",36023,652,12,498,142,0,648,4,618,7,6,7,50,0,50,6
"1102",2021-09-01,"NY","DELAWARE",36025,530,10,445,75,0,527,3,528,2,1,1,6,0,6,0
"1103",2021-09-01,"NY","DUTCHESS",36027,2120,40,1496,584,0,2116,4,2329,25,21,26,153,4,157,20
"1104",2021-09-01,"NY","ERIE",36029,7176,158,4583,2435,34,7115,27,6435,54,60,69,361,104,465,62
"1105",2021-09-01,"NY","ESSEX",36031,298,4,139,155,0,295,3,271,4,2,3,6,0,6,3
"1106",2021-09-01,"NY","FRANKLIN",36033,808,27,630,151,0,805,3,839,4,2,2,44,2,46,2
"1107",2021-09-01,"NY","FULTON",36035,859,32,713,114,0,844,15,741,4,5,5,31,0,31,3
"1108",2021-09-01,"NY","GENESEE",36037,666,24,554,88,0,665,1,610,8,8,8,11,20,31,7
"1109",2021-09-01,"NY","GREENE",36039,426,21,331,74,0,423,3,401,2,0,0,NA,NA,NA,0
"1110",2021-09-01,"NY","HERKIMER",36043,557,13,458,86,0,554,3,581,9,1,1,7,2,9,0
"1111",2021-09-01,"NY","JEFFERSON",36045,1237,21,844,372,0,1234,3,1132,1,3,3,67,1,68,1
"1112",2021-09-01,"NY","KINGS",36047,17085,929,231,15925,66,111,16908,16829,161,107,122,572,205,777,88
"1113",2021-09-01,"NY","LEWIS",36049,370,12,234,124,0,368,2,345,0,0,0,23,0,23,0
"1114",2021-09-01,"NY","LIVINGSTON",36051,579,3,183,393,0,564,15,544,6,3,3,30,5,35,4
"1115",2021-09-01,"NY","MADISON",36053,678,11,574,93,0,673,5,708,8,8,8,31,0,31,7
"1116",2021-09-01,"NY","MONROE",36055,5798,279,4499,1020,0,5740,58,5523,29,45,52,350,180,530,41
"1117",2021-09-01,"NY","MONTGOMERY",36057,519,11,427,81,0,519,0,643,5,5,5,44,1,45,4
"1118",2021-09-01,"NY","NASSAU",36059,8347,163,5500,2684,0,8333,14,10734,51,72,87,494,209,703,67
"1119",2021-09-01,"NY","NEW YORK",36061,9338,408,186,8744,0,177,9161,9549,37,57,63,500,208,708,61
"1120",2021-09-01,"NY","NIAGARA",36063,1637,47,1279,311,0,1633,4,1589,8,9,9,39,11,50,7
"1121",2021-09-01,"NY","ONEIDA",36065,2680,165,1998,517,0,2639,41,2488,41,47,49,186,16,202,47
"1122",2021-09-01,"NY","ONONDAGA",36067,4935,151,3746,1038,0,4928,7,5114,46,72,75,424,4,428,64
"1123",2021-09-01,"NY","ONTARIO",36069,821,44,646,131,0,808,13,817,8,10,10,84,14,98,10
"1124",2021-09-01,"NY","ORANGE",36071,3262,56,2498,708,0,3241,21,3215,12,34,34,198,44,242,30
"1125",2021-09-01,"NY","ORLEANS",36073,564,12,468,84,0,562,2,524,2,1,1,12,0,12,1
"1126",2021-09-01,"NY","OSWEGO",36075,1792,68,1347,377,0,1780,12,1688,10,3,4,61,0,61,3
"1127",2021-09-01,"NY","OTSEGO",36077,401,12,341,48,0,398,3,434,2,5,5,42,2,44,4
"1128",2021-09-01,"NY","PUTNAM",36079,667,30,519,118,0,667,0,684,2,0,0,11,3,14,0
"1129",2021-09-01,"NY","QUEENS",36081,11887,706,172,11009,33,65,11789,11969,131,101,108,474,117,591,89
"1130",2021-09-01,"NY","RENSSELAER",36083,1495,17,169,1309,0,1407,88,1322,3,5,5,75,1,76,5
"1131",2021-09-01,"NY","RICHMOND",36085,4206,180,92,3934,0,12,4194,4472,32,21,23,182,4,186,15
"1132",2021-09-01,"NY","ROCKLAND",36087,1502,49,785,668,0,1497,5,2245,6,8,8,94,3,97,7
"1133",2021-09-01,"NY","SARATOGA",36091,1132,37,857,238,0,1127,5,1700,14,14,14,60,1,61,14
"1134",2021-09-01,"NY","SCHENECTADY",36093,1218,64,928,226,0,1213,5,1202,9,7,9,69,1,70,8
"1135",2021-09-01,"NY","SCHOHARIE",36095,221,10,183,28,0,221,0,257,1,1,2,14,1,15,1
"1136",2021-09-01,"NY","SENECA",36099,16,1,14,1,0,15,1,384,3,0,0,NA,NA,NA,0
"1137",2021-09-01,"NY","ST. LAWRENCE",36089,1712,87,1369,256,0,1701,11,1766,21,20,24,99,10,109,19
"1138",2021-09-01,"NY","STEUBEN",36101,1639,45,1171,423,0,1619,20,1496,16,10,13,76,9,85,9
"1139",2021-09-01,"NY","SUFFOLK",36103,10938,255,7380,3303,0,10893,45,14765,79,98,114,842,29,871,76
"1140",2021-09-01,"NY","SULLIVAN",36105,611,15,437,159,0,607,4,672,5,5,5,20,3,23,6
"1141",2021-09-01,"NY","TIOGA",36107,513,24,358,131,0,511,2,479,3,0,0,NA,NA,NA,0
"1142",2021-09-01,"NY","TOMPKINS",36109,814,27,615,172,0,814,0,969,3,4,5,55,1,56,6
"1143",2021-09-01,"NY","ULSTER",36111,1244,39,839,366,0,1224,20,1320,11,7,9,40,0,40,5
"1144",2021-09-01,"NY","WARREN",36113,689,6,311,372,0,685,4,664,7,10,10,64,6,70,11
"1145",2021-09-01,"NY","WASHINGTON",36115,774,24,97,653,0,689,85,687,7,3,3,NA,NA,NA,2
"1146",2021-09-01,"NY","WAYNE",36117,1053,23,847,183,0,1047,6,925,4,3,3,10,35,45,2
"1147",2021-09-01,"NY","WESTCHESTER",36119,4170,72,2617,1481,0,4164,6,4627,24,30,33,288,25,313,27
"1148",2021-09-01,"NY","WYOMING",36121,374,3,311,60,0,374,0,325,0,1,1,10,3,13,1
"1149",2021-09-01,"NY","YATES",36123,143,10,106,27,0,143,0,188,0,0,0,3,0,3,0
"1150",2021-10-01,"NY","ALBANY",36001,2393,134,2016,243,0,2374,19,2557,21,46,47,259,3,262,41
"1151",2021-10-01,"NY","ALLEGANY",36003,818,26,579,213,0,815,3,761,10,7,7,39,4,43,5
